Name,URI,Region GSS code,Period,Sales volume,Reporting period,Average price All property types,Percentage change (yearly) All property types,Percentage change (monthly) All property types,House price index All property types,Sales volume All property types,Average price Detached houses,Percentage change (yearly) Detached houses,Percentage change (monthly) Detached houses,House price index Detached houses,Average price Semi-detached houses,Percentage change (yearly) Semi-detached houses,Percentage change (monthly) Semi-detached houses,House price index Semi-detached houses,Average price Terraced houses,Percentage change (yearly) Terraced houses,Percentage change (monthly) Terraced houses,House price index Terraced houses,Average price Flats and maisonettes,Percentage change (yearly) Flats and maisonettes,Percentage change (monthly) Flats and maisonettes,House price index Flats and maisonettes,Average price First-time buyers,Percentage change (yearly) First-time buyers,Percentage change (monthly) First-time buyers,House price index First-time buyers,Average price Former owner-occupiers,Percentage change (yearly) Former owner-occupiers,Percentage change (monthly) Former owner-occupiers,House price index Former owner-occupiers,Average price Cash purchases,Percentage change (yearly) Cash purchases,Percentage change (monthly) Cash purchases,House price index Cash purchases,Sales volume Cash purchases,Average price Mortgage purchases,Percentage change (yearly) Mortgage purchases,Percentage change (monthly) Mortgage purchases,House price index Mortgage purchases,Sales volume Mortgage purchases,Average price New build,Percentage change (yearly) New build,Percentage change (monthly) New build,House price index New build,Sales volume New build,Average price Existing properties,Percentage change (yearly) Existing properties,Percentage change (monthly) Existing properties,House price index Existing properties,Sales volume Existing properties,Pivotable date
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2017-10,5011,monthly,431629,2.82,-0.24,123.79,5011,883561,2.66,0.27,122.91,556407,2.37,-0.04,123.63,433673,2.59,-0.19,124.0,331578,3.25,-0.47,123.86,368740,2.85,-0.34,124.29,491621,2.76,-0.14,123.36,427815,2.79,-0.23,123.51,922,432701,2.82,-0.24,123.87,4088,432033,3.37,0.01,125.67,564,431370,2.72,-0.25,123.56,4447,2017-10-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2017-11,4847,monthly,429386,2.78,-0.52,123.15,4847,880534,2.44,-0.34,122.49,554859,2.48,-0.28,123.29,431127,2.69,-0.59,123.28,329520,3.07,-0.62,123.09,366910,2.9,-0.5,123.67,488948,2.65,-0.54,122.68,425418,2.69,-0.56,122.82,899,430496,2.8,-0.51,123.23,3945,428859,2.53,-0.73,124.75,627,429178,2.74,-0.51,122.93,4220,2017-11-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2017-12,4725,monthly,427693,2.22,-0.39,122.66,4725,876143,1.78,-0.5,121.88,553507,2.36,-0.24,122.99,430058,2.47,-0.25,122.97,327666,2.04,-0.56,122.39,365535,2.28,-0.37,123.21,486919,2.14,-0.41,122.18,423649,2.12,-0.42,122.31,808,428822,2.24,-0.39,122.75,3913,426263,1.17,-0.61,123.99,573,427534,2.24,-0.38,122.46,4152,2017-12-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-01,3914,monthly,426583,1.67,-0.26,122.34,3914,871726,0.88,-0.5,121.26,552231,1.94,-0.23,122.71,428999,1.9,-0.25,122.67,326874,1.51,-0.24,122.1,364660,1.79,-0.24,122.91,485552,1.54,-0.28,121.83,422324,1.47,-0.31,121.92,738,427765,1.72,-0.25,122.45,3174,426740,0.54,0.11,124.13,416,426342,1.7,-0.28,122.12,3498,2018-01-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-02,3781,monthly,426693,1.32,0.03,122.38,3781,872749,0.93,0.12,121.41,552317,1.87,0.02,122.72,429156,1.85,0.04,122.71,326904,0.72,0.01,122.11,364798,1.31,0.04,122.96,485587,1.32,0.01,121.84,422454,1.05,0.03,121.96,648,427868,1.39,0.02,122.48,3133,436230,1.84,2.22,126.89,321,425607,1.2,-0.17,121.91,3460,2018-02-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-03,4502,monthly,425584,0.73,-0.26,122.06,4502,870189,0.4,-0.29,121.05,552041,1.57,-0.05,122.66,428228,1.52,-0.22,122.45,325681,-0.21,-0.37,121.65,363594,0.61,-0.33,122.55,484704,0.85,-0.18,121.62,421358,0.39,-0.26,121.64,759,426754,0.81,-0.26,122.16,3738,436938,1.13,0.16,127.09,450,424512,0.65,-0.26,121.6,4052,2018-03-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-04,3969,monthly,424520,0.25,-0.25,121.75,3969,871023,0.27,0.1,121.17,552529,1.71,0.09,122.77,428267,1.45,0.01,122.46,323595,-1.31,-0.64,120.87,362366,-0.03,-0.34,122.14,483994,0.55,-0.15,121.44,420359,-0.08,-0.24,121.36,717,425672,0.33,-0.25,121.85,3251,434956,1.0,-0.45,126.52,518,423569,0.17,-0.22,121.33,3451,2018-04-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-05,4149,monthly,424992,-0.14,0.11,121.89,4149,872913,0.4,0.22,121.43,554845,1.63,0.42,123.29,430327,1.38,0.48,123.05,322604,-2.14,-0.31,120.5,362319,-0.56,-0.01,122.12,485239,0.33,0.26,121.75,420271,-0.59,-0.02,121.33,676,426293,-0.02,0.15,122.03,3472,427286,-0.89,-1.76,124.29,435,425116,0.02,0.37,121.77,3714,2018-05-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-06,4870,monthly,427835,0.26,0.67,122.7,4870,878851,1.21,0.68,122.26,559690,2.38,0.87,124.36,433212,1.61,0.67,123.87,324440,-1.85,0.57,121.19,364640,-0.25,0.64,122.9,488649,0.83,0.7,122.61,422785,-0.18,0.6,122.06,806,429223,0.37,0.69,122.87,4060,429000,0.15,0.4,124.79,881,428114,0.4,0.71,122.63,3989,2018-06-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-07,5155,monthly,431482,0.46,0.85,123.75,5155,888895,2.24,1.14,123.65,564013,2.33,0.77,125.32,437196,1.76,0.92,125.01,327033,-1.63,0.8,122.16,367572,-0.14,0.8,123.89,493092,1.12,0.91,123.72,426317,0.08,0.84,123.08,925,432900,0.55,0.86,123.92,4227,430598,0.15,0.37,125.25,628,432040,0.65,0.92,123.75,4527,2018-07-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-08,5562,monthly,432352,0.27,0.2,124.0,5562,892205,2.12,0.37,124.11,564821,2.03,0.14,125.5,437683,1.11,0.11,125.15,327900,-1.46,0.27,122.48,368302,-0.22,0.2,124.14,494102,0.81,0.21,123.98,427534,0.04,0.29,123.43,897,433678,0.32,0.18,124.15,4663,434039,1.13,0.8,126.25,675,432564,0.34,0.12,123.9,4887,2018-08-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-09,4702,monthly,431722,-0.22,-0.15,123.82,4702,893625,1.41,0.16,124.31,563645,1.26,-0.21,125.24,437869,0.78,0.04,125.2,326940,-1.86,-0.29,122.12,367539,-0.67,-0.21,123.88,493742,0.29,-0.07,123.89,426888,-0.45,-0.15,123.24,798,433053,-0.16,-0.14,123.97,3902,432807,0.19,-0.28,125.89,605,432015,-0.1,-0.13,123.75,4097,2018-09-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-10,4944,monthly,430358,-0.29,-0.32,123.43,4944,890615,0.8,-0.34,123.89,561905,0.99,-0.31,124.86,436464,0.64,-0.32,124.8,325917,-1.71,-0.31,121.74,366623,-0.57,-0.25,123.57,491795,0.04,-0.39,123.4,425365,-0.57,-0.36,122.8,861,431731,-0.22,-0.31,123.59,4081,433663,0.38,0.2,126.14,610,430351,-0.24,-0.39,123.27,4334,2018-10-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-11,5040,monthly,428301,-0.25,-0.48,122.84,5040,890731,1.16,0.01,123.91,560808,1.07,-0.2,124.61,435177,0.94,-0.29,124.43,323268,-1.9,-0.81,120.75,364545,-0.64,-0.57,122.87,489957,0.21,-0.37,122.94,423137,-0.54,-0.52,122.16,876,429718,-0.18,-0.47,123.01,4162,426621,-0.52,-1.62,124.09,507,428970,-0.05,-0.32,122.87,4533,2018-11-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2018-12,4139,monthly,427176,-0.12,-0.26,122.51,4139,885942,1.12,-0.54,123.24,559650,1.11,-0.21,124.35,433604,0.82,-0.36,123.98,322695,-1.52,-0.18,120.54,363883,-0.45,-0.18,122.65,488206,0.26,-0.36,122.5,422062,-0.37,-0.25,121.85,639,428581,-0.06,-0.26,122.69,3499,426193,-0.02,-0.1,123.97,621,427751,0.05,-0.28,122.53,3518,2018-12-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-01,3750,monthly,424913,-0.39,-0.53,121.87,3750,883093,1.3,-0.32,122.85,557153,0.89,-0.45,123.8,430822,0.42,-0.64,123.19,321003,-1.8,-0.52,119.91,361718,-0.81,-0.59,121.92,485993,0.09,-0.45,121.94,419942,-0.56,-0.5,121.24,659,426279,-0.35,-0.54,122.03,3086,423293,-0.81,-0.68,123.13,379,425570,-0.18,-0.51,121.9,3371,2019-01-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-02,3770,monthly,423834,-0.67,-0.25,121.56,3770,878053,0.61,-0.57,122.14,554365,0.37,-0.5,123.18,428804,-0.08,-0.47,122.61,321219,-1.74,0.07,119.99,361248,-0.97,-0.13,121.76,484037,-0.32,-0.4,121.45,418829,-0.86,-0.27,120.91,648,425201,-0.62,-0.25,121.72,3118,430303,-1.36,1.66,125.17,394,423510,-0.49,-0.48,121.31,3376,2019-02-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-03,4288,monthly,419770,-1.37,-0.96,120.39,4288,871617,0.16,-0.73,121.25,549657,-0.43,-0.85,122.13,425259,-0.69,-0.83,121.6,317520,-2.51,-1.15,118.61,357718,-1.62,-0.98,120.57,479489,-1.08,-0.94,120.31,414531,-1.62,-1.03,119.67,731,421183,-1.31,-0.94,120.57,3541,427809,-2.09,-0.58,124.44,687,419250,-1.24,-1.01,120.09,3601,2019-03-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-04,3846,monthly,418082,-1.52,-0.4,119.91,3846,863555,-0.86,-0.92,120.13,546920,-1.02,-0.5,121.53,424746,-0.82,-0.12,121.45,315998,-2.35,-0.48,118.04,356549,-1.61,-0.33,120.18,477121,-1.42,-0.49,119.72,412632,-1.84,-0.46,119.13,661,419539,-1.44,-0.39,120.1,3178,426955,-1.84,-0.2,124.19,507,417475,-1.44,-0.42,119.58,3339,2019-04-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-05,4158,monthly,415786,-2.17,-0.55,119.25,4158,856636,-1.86,-0.8,119.17,545153,-1.75,-0.32,121.13,423870,-1.5,-0.21,121.2,313163,-2.93,-0.9,116.98,354284,-2.22,-0.64,119.41,474999,-2.11,-0.44,119.18,410038,-2.43,-0.63,118.38,689,417305,-2.11,-0.53,119.46,3450,420111,-1.68,-1.6,122.2,456,415638,-2.23,-0.44,119.06,3702,2019-05-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-06,4319,monthly,418951,-2.08,0.76,120.16,4319,860867,-2.05,0.49,119.75,549513,-1.82,0.8,122.1,427410,-1.34,0.84,122.21,315448,-2.77,0.73,117.83,356708,-2.18,0.68,120.23,479059,-1.96,0.85,120.2,413418,-2.22,0.82,119.35,647,420427,-2.05,0.75,120.35,3637,420329,-2.02,0.05,122.26,717,419109,-2.1,0.84,120.05,3602,2019-06-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-07,4811,monthly,421354,-2.35,0.57,120.84,4811,865084,-2.68,0.49,120.34,552684,-2.01,0.58,122.81,429600,-1.74,0.51,122.84,317451,-2.93,0.64,118.58,358744,-2.4,0.57,120.92,481822,-2.29,0.58,120.9,415586,-2.52,0.52,119.98,753,422882,-2.31,0.58,121.05,4005,424783,-1.35,1.06,123.56,510,421307,-2.48,0.52,120.68,4301,2019-07-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-08,5415,monthly,424817,-1.74,0.82,121.84,5415,873273,-2.12,0.95,121.48,556919,-1.4,0.77,123.75,433738,-0.9,0.96,124.02,319736,-2.49,0.72,119.43,361488,-1.85,0.76,121.84,486118,-1.62,0.89,121.97,419172,-1.96,0.86,121.01,819,426321,-1.7,0.81,122.04,4516,427235,-1.57,0.58,124.27,526,424878,-1.78,0.85,121.7,4889,2019-08-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-09,4624,monthly,425801,-1.37,0.23,122.12,4624,875911,-1.98,0.3,121.85,556265,-1.31,-0.12,123.6,434665,-0.73,0.21,124.29,321091,-1.79,0.42,119.94,362643,-1.33,0.32,122.23,486727,-1.42,0.13,122.13,420019,-1.61,0.2,121.26,775,427335,-1.32,0.24,122.33,3764,433597,0.18,1.49,126.12,575,425314,-1.55,0.1,121.83,4049,2019-09-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-10,4933,monthly,425042,-1.24,-0.18,121.9,4933,876297,-1.61,0.04,121.9,557375,-0.81,0.2,123.85,434041,-0.56,-0.14,124.11,319649,-1.92,-0.45,119.4,361704,-1.34,-0.26,121.92,486335,-1.11,-0.08,122.03,419282,-1.43,-0.18,121.05,759,426571,-1.2,-0.18,122.11,4077,430761,-0.67,-0.65,125.3,419,424763,-1.3,-0.13,121.67,4514,2019-10-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-11,4880,monthly,423414,-1.14,-0.38,121.44,4880,876898,-1.55,0.07,121.98,557235,-0.64,-0.03,123.82,432779,-0.55,-0.29,123.75,317333,-1.84,-0.72,118.54,359937,-1.26,-0.49,121.32,485097,-0.99,-0.25,121.72,417189,-1.41,-0.5,120.44,736,425042,-1.09,-0.36,121.67,4041,424926,-0.4,-1.35,123.6,507,423578,-1.26,-0.28,121.33,4373,2019-11-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2019-12,4270,monthly,423263,-0.92,-0.04,121.39,4270,879284,-0.75,0.27,122.32,559155,-0.09,0.34,124.24,433625,0.0,0.2,123.99,315800,-2.14,-0.48,117.96,359450,-1.22,-0.14,121.16,485507,-0.55,0.08,121.82,416835,-1.24,-0.08,120.34,657,424934,-0.85,-0.03,121.64,3512,417206,-2.11,-1.82,121.36,551,424205,-0.83,0.15,121.51,3719,2019-12-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-01,4000,monthly,422566,-0.55,-0.16,121.19,4000,876187,-0.78,-0.35,121.89,557629,0.09,-0.27,123.9,433792,0.69,0.04,124.04,315064,-1.85,-0.23,117.69,358856,-0.79,-0.17,120.96,484712,-0.26,-0.16,121.62,415792,-0.99,-0.25,120.04,632,424312,-0.46,-0.15,121.46,3270,419292,-0.95,0.5,121.96,312,423229,-0.55,-0.23,121.23,3688,2020-01-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-02,4066,monthly,423607,-0.05,0.25,121.49,4066,878968,0.1,0.32,122.27,558931,0.82,0.23,124.19,434663,1.37,0.2,124.29,315907,-1.65,0.27,118.0,360062,-0.33,0.34,121.36,485384,0.28,0.14,121.79,416838,-0.48,0.25,120.34,675,425352,0.04,0.24,121.76,3237,423893,-1.49,1.1,123.3,448,424114,0.14,0.21,121.48,3618,2020-02-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-03,4099,monthly,424841,1.21,0.29,121.84,4099,881516,1.14,0.29,122.63,561012,2.07,0.37,124.66,435559,2.42,0.21,124.54,316892,-0.2,0.31,118.37,361027,0.93,0.27,121.69,486938,1.55,0.32,122.18,417929,0.82,0.26,120.65,676,426622,1.29,0.3,122.12,3266,430007,0.51,1.44,125.08,458,424959,1.36,0.2,121.73,3641,2020-03-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-04,1841,monthly,425935,1.88,0.26,122.16,1841,890911,3.17,1.07,123.93,562801,2.9,0.32,125.05,437254,2.94,0.39,125.03,316802,0.25,-0.03,118.34,361578,1.41,0.15,121.87,488824,2.45,0.39,122.65,419397,1.64,0.35,121.08,296,427642,1.93,0.24,122.42,1470,431216,1.0,0.28,125.43,221,426040,2.05,0.25,122.04,1620,2020-04-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-05,1719,monthly,425923,2.44,0.0,122.16,1719,889417,3.83,-0.17,123.73,561834,3.06,-0.17,124.84,436506,2.98,-0.17,124.81,317608,1.42,0.25,118.64,361621,2.07,0.01,121.89,488721,2.89,-0.02,122.63,419656,2.35,0.06,121.15,289,427574,2.46,-0.02,122.4,1390,436449,3.89,1.21,126.95,145,425307,2.33,-0.17,121.83,1574,2020-05-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-06,2862,monthly,425393,1.54,-0.12,122.0,2862,886408,2.97,-0.34,123.31,562338,2.33,0.09,124.95,437902,2.45,0.32,125.21,315857,0.13,-0.55,117.98,361016,1.21,-0.17,121.68,488373,1.94,-0.07,122.54,418788,1.3,-0.21,120.9,415,427112,1.59,-0.11,122.27,2387,429881,2.27,-1.5,125.04,220,425623,1.55,0.07,121.92,2642,2020-06-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-07,3600,monthly,427414,1.44,0.48,122.58,3600,886567,2.48,0.02,123.33,565450,2.31,0.55,125.64,439919,2.4,0.46,125.79,317520,0.02,0.53,118.6,362804,1.13,0.5,122.29,490572,1.82,0.45,123.09,420433,1.17,0.39,121.38,611,429211,1.5,0.49,122.87,2923,428075,0.78,-0.42,124.52,327,428166,1.63,0.6,122.64,3273,2020-07-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-08,3763,monthly,431595,1.6,0.98,123.78,3763,895528,2.55,1.01,124.58,572973,2.88,1.33,127.31,445877,2.8,1.35,127.49,319040,-0.22,0.48,119.17,365789,1.19,0.82,123.29,496313,2.1,1.17,124.53,424116,1.18,0.88,122.44,582,433496,1.68,1.0,124.09,3091,427446,0.05,-0.15,124.33,377,433013,1.91,1.13,124.03,3386,2020-08-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-09,4213,monthly,435372,2.25,0.88,124.87,4213,906049,3.44,1.17,126.04,577701,3.85,0.83,128.36,449640,3.45,0.84,128.57,321826,0.23,0.87,120.21,368688,1.67,0.79,124.27,501165,2.97,0.98,125.75,427702,1.83,0.85,123.48,641,437316,2.34,0.88,125.19,3495,433740,0.03,1.47,126.16,453,436440,2.62,0.79,125.01,3760,2020-09-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-10,5049,monthly,437242,2.87,0.43,125.4,5049,912312,4.11,0.69,126.91,580872,4.22,0.55,129.07,453293,4.44,0.81,129.61,321868,0.69,0.01,120.23,369975,2.29,0.35,124.7,503812,3.59,0.53,126.41,429091,2.34,0.32,123.88,781,439284,2.98,0.45,125.75,4184,430428,-0.08,-0.76,125.2,370,439039,3.36,0.6,125.76,4679,2020-10-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-11,4957,monthly,440242,3.97,0.69,126.26,4957,920072,4.92,0.85,127.99,584377,4.87,0.6,129.85,457068,5.61,0.83,130.69,323759,2.03,0.59,120.94,372474,3.48,0.68,125.55,507336,4.58,0.7,127.3,432092,3.57,0.7,124.74,784,442287,4.06,0.68,126.61,4048,428379,0.81,-0.48,124.61,378,442764,4.53,0.85,126.83,4579,2020-11-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2020-12,5606,monthly,442303,4.5,0.47,126.85,5606,926152,5.33,0.66,128.84,588097,5.18,0.64,130.67,460559,6.21,0.76,131.69,324102,2.63,0.11,121.06,374146,4.09,0.45,126.11,509831,5.01,0.49,127.92,433823,4.08,0.4,125.24,851,444417,4.58,0.48,127.22,4565,426060,2.12,-0.54,123.93,519,445456,5.01,0.61,127.6,5087,2020-12-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-01,4659,monthly,446397,5.64,0.93,128.03,4659,934033,6.6,0.85,129.93,593403,6.42,0.9,131.85,464490,7.08,0.85,132.82,327375,3.91,1.01,122.29,377690,5.25,0.95,127.3,514416,6.13,0.9,129.07,437854,5.31,0.93,126.41,679,448528,5.71,0.93,128.4,3886,436021,3.99,2.34,126.83,317,448738,6.03,0.74,128.54,4342,2021-01-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-02,6091,monthly,446329,5.36,-0.02,128.01,6091,933335,6.19,-0.07,129.84,593478,6.18,0.01,131.87,464770,6.93,0.06,132.9,327027,3.52,-0.11,122.16,377986,4.98,0.08,127.4,513748,5.84,-0.13,128.91,437356,4.92,-0.11,126.26,940,448544,5.45,0.0,128.4,4995,441070,4.05,1.16,128.3,266,447824,5.59,-0.2,128.27,5825,2021-02-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-03,9182,monthly,448196,5.5,0.42,128.54,9182,936730,6.26,0.36,130.31,595537,6.15,0.35,132.33,466439,7.09,0.36,133.37,328644,3.71,0.49,122.76,379654,5.16,0.44,127.97,515751,5.92,0.39,129.41,439106,5.07,0.4,126.77,1551,450433,5.58,0.42,128.94,7461,450401,4.74,2.12,131.01,418,448610,5.57,0.18,128.5,8764,2021-03-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-04,5345,monthly,447292,5.01,-0.2,128.28,5345,938642,5.36,0.2,130.57,594699,5.67,-0.14,132.14,465813,6.53,-0.13,133.19,327358,3.33,-0.39,122.28,378924,4.8,-0.19,127.72,514652,5.28,-0.21,129.13,437911,4.41,-0.27,126.42,869,449582,5.13,-0.19,128.7,4371,452849,5.02,0.54,131.72,235,447389,5.01,-0.27,128.15,5110,2021-04-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-05,4438,monthly,447435,5.05,0.03,128.32,4438,944512,6.19,0.63,131.39,596401,6.15,0.29,132.52,465702,6.69,-0.02,133.16,326663,2.85,-0.21,122.02,378544,4.68,-0.1,127.59,515635,5.51,0.19,129.38,438233,4.43,0.07,126.52,813,449692,5.17,0.02,128.73,3523,452335,3.64,-0.11,131.57,295,447597,5.24,0.05,128.21,4143,2021-05-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-06,14310,monthly,451309,6.09,0.87,129.44,14310,954184,7.65,1.02,132.74,601557,6.97,0.86,133.67,471223,7.61,1.19,134.74,328457,3.99,0.55,122.69,381760,5.75,0.85,128.67,520200,6.52,0.89,130.53,442060,5.56,0.87,127.62,2538,453579,6.2,0.86,129.84,11529,451174,4.95,-0.26,131.24,581,451966,6.19,0.98,129.46,13729,2021-06-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-07,1721,monthly,450493,5.4,-0.18,129.2,1721,962885,8.61,0.91,133.95,602476,6.55,0.15,133.87,469035,6.62,-0.46,134.12,327201,3.05,-0.38,122.22,380196,4.79,-0.41,128.15,520695,6.14,0.1,130.65,442467,5.24,0.09,127.74,267,452536,5.43,-0.23,129.54,1387,446069,4.2,-1.13,129.75,135,451554,5.46,-0.09,129.34,1586,2021-07-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-08,3478,monthly,455497,5.54,1.11,130.64,3478,982257,9.68,2.01,136.64,611975,6.81,1.58,135.98,474809,6.49,1.23,135.77,328877,3.08,0.51,122.85,383589,4.87,0.89,129.29,527854,6.35,1.37,132.45,447573,5.53,1.15,129.21,651,457527,5.54,1.1,130.97,2754,446441,4.44,0.08,129.86,178,457026,5.55,1.21,130.91,3300,2021-08-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-09,7433,monthly,456307,4.81,0.18,130.87,7433,991547,9.44,0.95,137.93,615576,6.56,0.59,136.78,474718,5.58,-0.02,135.74,328581,2.1,-0.09,122.74,383841,4.11,0.07,129.38,529497,5.65,0.31,132.86,448341,4.83,0.17,129.43,1278,458346,4.81,0.18,131.21,6020,448689,3.45,0.5,130.51,312,457695,4.87,0.15,131.1,7121,2021-09-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-10,2766,monthly,462480,5.77,1.35,132.64,2766,1010528,10.77,1.91,140.57,626270,7.82,1.74,139.16,482315,6.4,1.6,137.91,331074,2.86,0.76,123.67,388521,5.01,1.22,130.95,537511,6.69,1.51,134.87,453506,5.69,1.15,130.93,496,464713,5.79,1.39,133.03,2226,451136,4.81,0.55,131.22,177,464238,5.74,1.43,132.98,2589,2021-10-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-11,3847,monthly,463638,5.31,0.25,132.97,3847,1013746,10.18,0.32,141.02,628430,7.54,0.34,139.64,482784,5.63,0.1,138.05,332101,2.58,0.31,124.05,389535,4.58,0.26,131.3,538789,6.2,0.24,135.19,454338,5.15,0.18,131.17,791,465933,5.35,0.26,133.38,2978,457939,6.9,1.51,133.2,164,464840,4.99,0.13,133.15,3683,2021-11-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2021-12,4086,monthly,463296,4.75,-0.07,132.87,4086,1017484,9.86,0.37,141.54,630041,7.13,0.26,139.99,483304,4.94,0.11,138.2,330283,1.91,-0.55,123.37,388608,3.87,-0.24,130.98,539449,5.81,0.12,135.36,453978,4.65,-0.08,131.06,893,465593,4.77,-0.07,133.28,3115,451387,5.94,-1.43,131.3,209,465120,4.41,0.06,133.23,3877,2021-12-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2022-01,3507,monthly,464744,4.11,0.31,133.29,3507,1013610,8.52,-0.38,141.0,632827,6.64,0.44,140.61,486004,4.63,0.56,138.97,330825,1.05,0.16,123.57,390215,3.32,0.41,131.53,540483,5.07,0.19,135.62,454641,3.83,0.15,131.25,611,467190,4.16,0.34,133.74,2832,456777,4.76,1.19,132.87,127,466188,3.89,0.23,133.54,3380,2022-01-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2022-02,3990,monthly,465786,4.36,0.22,133.59,3990,1014583,8.71,0.1,141.14,634159,6.85,0.21,140.91,487514,4.89,0.31,139.4,331518,1.37,0.21,123.83,391283,3.52,0.27,131.88,541367,5.38,0.16,135.84,455302,4.1,0.15,131.44,932,468304,4.41,0.24,134.06,3004,455608,3.3,-0.26,132.53,160,467257,4.34,0.23,133.84,3830,2022-02-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2022-03,4563,monthly,467063,4.21,0.27,133.95,4563,1021352,9.03,0.67,142.08,637295,7.01,0.49,141.61,488379,4.7,0.18,139.65,331828,0.97,0.09,123.95,392196,3.3,0.23,132.19,542999,5.28,0.3,136.25,456018,3.85,0.16,131.65,1034,469688,4.27,0.3,134.45,3424,462009,2.58,1.41,134.39,203,467793,4.28,0.11,133.99,4360,2022-03-01
Outer London,http://landregistry.data.gov.uk/id/region/outer-london,E13000002,2022-04,3883,monthly,469378,4.94,0.5,134.62,3883,1029769,9.71,0.82,143.25,640144,7.64,0.45,142.24,492071,5.64,0.76,140.7,332410,1.54,0.18,124.17,393799,3.93,0.41,132.73,546132,6.12,0.58,137.03,458459,4.69,0.54,132.36,833,471982,4.98,0.49,135.11,2967,456241,0.75,-1.25,132.71,109,470510,5.17,0.58,134.77,3774,2022-04-01
