Name,URI,Region GSS code,Period,Sales volume,Reporting period,Average price All property types,Percentage change (yearly) All property types,Percentage change (monthly) All property types,House price index All property types,Sales volume All property types,Average price Detached houses,Percentage change (yearly) Detached houses,Percentage change (monthly) Detached houses,House price index Detached houses,Average price Semi-detached houses,Percentage change (yearly) Semi-detached houses,Percentage change (monthly) Semi-detached houses,House price index Semi-detached houses,Average price Terraced houses,Percentage change (yearly) Terraced houses,Percentage change (monthly) Terraced houses,House price index Terraced houses,Average price Flats and maisonettes,Percentage change (yearly) Flats and maisonettes,Percentage change (monthly) Flats and maisonettes,House price index Flats and maisonettes,Average price First-time buyers,Percentage change (yearly) First-time buyers,Percentage change (monthly) First-time buyers,House price index First-time buyers,Average price Former owner-occupiers,Percentage change (yearly) Former owner-occupiers,Percentage change (monthly) Former owner-occupiers,House price index Former owner-occupiers,Average price Cash purchases,Percentage change (yearly) Cash purchases,Percentage change (monthly) Cash purchases,House price index Cash purchases,Sales volume Cash purchases,Average price Mortgage purchases,Percentage change (yearly) Mortgage purchases,Percentage change (monthly) Mortgage purchases,House price index Mortgage purchases,Sales volume Mortgage purchases,Average price New build,Percentage change (yearly) New build,Percentage change (monthly) New build,House price index New build,Sales volume New build,Average price Existing properties,Percentage change (yearly) Existing properties,Percentage change (monthly) Existing properties,House price index Existing properties,Sales volume Existing properties,Pivotable date
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-09,71811,monthly,169544,-1.98,-0.25,88.92,71811,263033,-1.94,-0.2,91.42,160864,-2.18,-0.73,89.98,137333,-2.38,-0.09,88.91,145316,-1.08,0.19,84.43,,,,,,,,,,,,,,,,,,,200732,-1.06,-0.28,87.97,6507,167463,-2.09,-0.25,89.05,65304,2011-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-10,65175,monthly,167673,-1.97,-1.1,87.94,65175,261050,-1.6,-0.75,90.73,159782,-2.11,-0.67,89.37,135106,-2.57,-1.62,87.47,143274,-1.27,-1.4,83.24,,,,,,,,,,,,,,,,,,,200525,-0.66,-0.1,87.88,5458,165463,-2.11,-1.19,87.99,59717,2011-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-11,67798,monthly,167757,-0.74,0.05,87.99,67798,259857,-1.38,-0.46,90.31,159722,-1.0,-0.04,89.34,134893,-0.99,-0.16,87.33,144974,0.94,1.19,84.23,,,,,,,,,,,,,,,,,,,202384,2.25,0.93,88.7,6395,165414,-1.04,-0.03,87.96,61403,2011-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2011-12,70770,monthly,167048,-0.98,-0.42,87.61,70770,256911,-1.32,-1.13,89.29,159321,-1.04,-0.25,89.12,135042,-1.36,0.11,87.42,144095,0.17,-0.61,83.72,,,,,,,,,,,,,,,,,,,200523,-0.78,-0.92,87.88,9184,164790,-1.02,-0.38,87.63,61586,2011-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-01,49493,monthly,165908,-0.83,-0.68,87.02,49493,256484,-1.68,-0.17,89.14,158399,-0.23,-0.58,88.6,133953,-0.75,-0.81,86.72,142151,-0.83,-1.35,82.59,,,,,,,,,,,,,,,,,,,198148,-1.64,-1.18,86.84,3783,163702,-0.78,-0.66,87.05,45711,2012-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-02,50099,monthly,165457,-0.58,-0.27,86.78,50099,255828,-1.24,-0.26,88.91,157793,-0.08,-0.38,88.26,134143,-0.14,0.14,86.84,141034,-1.22,-0.79,81.94,,,,,,,,,,,,,,,,,,,197680,-1.28,-0.24,86.63,4324,163251,-0.54,-0.28,86.81,45776,2012-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-03,69452,monthly,165947,0.18,0.3,87.04,69452,252632,-2.13,-1.25,87.8,158344,1.1,0.35,88.57,135297,1.18,0.86,87.59,142999,0.2,1.39,83.08,,,,,,,,,,,,,,,,,,,200196,-0.9,1.27,87.74,8340,163579,0.25,0.2,86.99,61113,2012-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-04,50094,monthly,167854,-0.22,1.15,88.04,50094,258688,-0.39,2.4,89.91,159306,0.1,0.61,89.11,135656,-0.53,0.27,87.82,145481,-0.04,1.74,84.52,,,,,,,,,,,,,,,,,,,201222,-0.94,0.51,88.19,4900,165561,-0.18,1.21,88.04,45194,2012-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-05,59800,monthly,168395,0.55,0.32,88.32,59800,258344,0.24,-0.13,89.79,159939,0.44,0.4,89.46,136422,0.78,0.56,88.32,146107,0.74,0.43,84.89,,,,,,,,,,,,,,,,,,,201347,-1.28,0.06,88.24,6069,166137,0.7,0.35,88.35,53731,2012-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-06,68568,monthly,170049,1.37,0.98,89.19,68568,258978,0.77,0.25,90.01,161026,0.81,0.68,90.07,139132,2.27,1.99,90.07,147312,1.54,0.82,85.59,,,,,,,,,,,,,,,,,,,201691,0.53,0.17,88.39,10255,167901,1.43,1.06,89.28,58313,2012-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-07,66631,monthly,170701,0.49,0.38,89.53,66631,262303,0.35,1.28,91.16,161716,0.52,0.43,90.45,138737,0.88,-0.28,89.82,147598,-0.05,0.19,85.75,,,,,,,,,,,,,,,,,,,198061,-3.24,-1.8,86.8,4827,168907,0.83,0.6,89.82,61804,2012-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-08,73921,monthly,170902,0.55,0.12,89.63,73921,261806,-0.67,-0.19,90.99,162361,0.19,0.4,90.82,139531,1.51,0.57,90.33,146690,1.13,-0.62,85.23,,,,,,,,,,,,,,,,,,,199535,-0.87,0.74,87.45,5860,169003,0.67,0.06,89.87,68061,2012-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-09,60043,monthly,170295,0.44,-0.36,89.32,60043,261237,-0.68,-0.22,90.79,161318,0.28,-0.64,90.23,138796,1.07,-0.53,89.86,146935,1.11,0.17,85.37,,,,,,,,,,,,,,,,,,,200697,-0.02,0.58,87.96,6276,168248,0.47,-0.45,89.47,53767,2012-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-10,66842,monthly,169090,0.84,-0.71,88.68,66842,259000,-0.79,-0.86,90.01,160378,0.37,-0.58,89.71,137277,1.61,-1.09,88.87,146820,2.48,-0.08,85.3,,,,,,,,,,,,,,,,,,,203254,1.36,1.27,89.08,5991,166734,0.77,-0.9,88.66,60851,2012-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-11,72293,monthly,169227,0.88,0.08,88.76,72293,259437,-0.16,0.17,90.17,160799,0.67,0.26,89.94,137882,2.22,0.44,89.26,145538,0.39,-0.87,84.56,,,,,,,,,,,,,,,,,,,204624,1.11,0.67,89.68,6729,166774,0.82,0.02,88.69,65564,2012-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2012-12,63795,monthly,168843,1.07,-0.23,88.55,63795,258319,0.55,-0.43,89.78,159967,0.41,-0.52,89.48,137659,1.94,-0.16,89.12,146086,1.38,0.38,84.87,,,,,,,,,,,,,,,,,,,205072,2.27,0.22,89.87,9184,166323,0.93,-0.27,88.45,54611,2012-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-01,49129,monthly,167716,1.09,-0.67,87.96,49129,257092,0.24,-0.48,89.35,159796,0.88,-0.11,89.38,135862,1.43,-1.31,87.96,145176,2.13,-0.62,84.35,,,,,,,,,,,,,,,,,,,197526,-0.31,-3.68,86.57,3777,165709,1.23,-0.37,88.12,45352,2013-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-02,50648,monthly,167682,1.34,-0.02,87.95,50648,256804,0.38,-0.11,89.25,159123,0.84,-0.42,89.0,136339,1.64,0.35,88.26,145327,3.04,0.1,84.43,,,,,,,,,,,,,,,,,,,199052,0.69,0.77,87.24,4435,165548,1.41,-0.1,88.03,46213,2013-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-03,62193,monthly,168681,1.65,0.6,88.47,62193,259167,2.59,0.92,90.07,159789,0.91,0.42,89.38,136899,1.18,0.41,88.63,146369,2.36,0.72,85.04,,,,,,,,,,,,,,,,,,,204518,2.16,2.75,89.63,7495,166188,1.59,0.39,88.37,54698,2013-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-04,58521,monthly,170335,1.48,0.98,89.34,58521,260450,0.68,0.5,90.52,161107,1.13,0.82,90.11,138400,2.02,1.1,89.6,148799,2.28,1.66,86.45,,,,,,,,,,,,,,,,,,,205511,2.13,0.49,90.07,5810,167898,1.41,1.03,89.28,52711,2013-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-05,75384,monthly,171234,1.69,0.53,89.81,75384,260496,0.83,0.02,90.53,162195,1.41,0.68,90.72,139303,2.11,0.65,90.18,149967,2.64,0.79,87.13,,,,,,,,,,,,,,,,,,,204947,1.79,-0.27,89.82,7147,168916,1.67,0.61,89.82,68237,2013-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-06,75229,monthly,172655,1.53,0.83,90.55,75229,262270,1.27,0.68,91.15,163344,1.44,0.71,91.37,141073,1.39,1.27,91.33,150741,2.33,0.52,87.58,,,,,,,,,,,,,,,,,,,205803,2.04,0.42,90.19,11755,170386,1.48,0.87,90.61,63474,2013-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-07,82886,monthly,174592,2.28,1.12,91.57,82886,265844,1.35,1.36,92.39,164829,1.93,0.91,92.2,142178,2.48,0.78,92.04,153218,3.81,1.64,89.02,,,,,,,,,,,,,,,,,,,206262,4.14,0.22,90.4,5740,172447,2.1,1.21,91.7,77146,2013-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-08,89695,monthly,175982,2.97,0.8,92.3,89695,267844,2.31,0.75,93.09,166652,2.64,1.11,93.22,143387,2.76,0.85,92.83,153718,4.79,0.33,89.31,,,,,,,,,,,,,,,,,,,207365,3.92,0.53,90.88,7274,173864,2.88,0.82,92.46,82421,2013-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-09,79217,monthly,176098,3.41,0.07,92.36,79217,269322,3.09,0.55,93.6,165787,2.77,-0.52,92.73,143200,3.17,-0.13,92.71,154614,5.23,0.58,89.83,,,,,,,,,,,,,,,,,,,211295,5.28,1.9,92.6,7828,173668,3.22,-0.11,92.35,71389,2013-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-10,88422,monthly,175378,3.72,-0.41,91.98,88422,269006,3.86,-0.12,93.49,165631,3.28,-0.09,92.64,141771,3.27,-1.0,91.78,154123,4.97,-0.32,89.54,,,,,,,,,,,,,,,,,,,210827,3.73,-0.22,92.4,7570,172928,3.71,-0.43,91.96,80852,2013-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-11,95708,monthly,176352,4.21,0.55,92.49,95708,268579,3.52,-0.16,93.34,166891,3.79,0.76,93.35,142982,3.7,0.85,92.57,155243,6.67,0.73,90.19,,,,,,,,,,,,,,,,,,,212046,3.63,0.58,92.93,8709,173884,4.26,0.55,92.47,86999,2013-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2013-12,90540,monthly,177971,5.41,0.92,93.34,90540,268317,3.87,-0.1,93.25,168160,5.12,0.76,94.06,144659,5.08,1.17,93.65,158479,8.48,2.08,92.07,,,,,,,,,,,,,,,,,,,216973,5.8,2.32,95.09,12186,175242,5.36,0.78,93.19,78354,2013-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-01,75540,monthly,178182,6.24,0.12,93.45,75540,270720,5.3,0.9,94.09,167392,4.75,-0.46,93.63,144370,6.26,-0.2,93.46,159722,10.02,0.78,92.8,,,,,,,,,,,,,,,,,,,213026,7.85,-1.82,93.36,5292,175785,6.08,0.31,93.48,70248,2014-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-02,74421,monthly,178921,6.7,0.41,93.84,74421,271506,5.73,0.29,94.36,168438,5.85,0.63,94.21,145024,6.37,0.45,93.89,160105,10.17,0.24,93.02,,,,,,,,,,,,,,,,,,,216625,8.83,1.69,94.94,6376,176293,6.49,0.29,93.75,68045,2014-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-03,78289,monthly,179537,6.44,0.34,94.16,78289,270650,4.43,-0.32,94.06,169111,5.83,0.4,94.59,145778,6.49,0.52,94.38,161382,10.26,0.8,93.76,,,,,,,,,,,,,,,,,,,216873,6.04,0.11,95.05,8565,176939,6.47,0.37,94.09,69724,2014-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-04,82048,monthly,183532,7.75,2.23,96.26,82048,276553,6.18,2.18,96.11,172427,7.03,1.96,96.45,149407,7.95,2.49,96.72,164991,10.88,2.24,95.86,,,,,,,,,,,,,,,,,,,221586,7.82,2.17,97.11,7597,180885,7.74,2.23,96.19,74451,2014-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-05,90739,monthly,185476,8.32,1.06,97.28,90739,278160,6.78,0.58,96.67,174092,7.34,0.97,97.38,151064,8.44,1.11,97.8,167752,11.86,1.67,97.46,,,,,,,,,,,,,,,,,,,225552,10.05,1.79,98.85,8667,182671,8.14,0.99,97.14,82072,2014-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-06,93994,monthly,187077,8.35,0.86,98.12,93994,280105,6.8,0.7,97.35,175845,7.65,1.01,98.36,152236,7.91,0.78,98.56,169426,12.4,1.0,98.43,,,,,,,,,,,,,,,,,,,224827,9.24,-0.32,98.53,13801,184465,8.26,0.98,98.09,80193,2014-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-07,97288,monthly,189709,8.66,1.41,99.5,97288,284928,7.18,1.72,99.03,177787,7.86,1.1,99.44,154639,8.76,1.58,100.11,171422,11.88,1.18,99.59,,,,,,,,,,,,,,,,,,,225590,9.37,0.34,98.87,7417,187256,8.59,1.51,99.58,89871,2014-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-08,101680,monthly,191932,9.06,1.17,100.66,101680,288373,7.66,1.21,100.22,179963,7.99,1.22,100.66,156321,9.02,1.09,101.2,173448,12.84,1.18,100.77,,,,,,,,,,,,,,,,,,,226507,9.23,0.41,99.27,7990,189593,9.05,1.25,100.82,93690,2014-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-09,90912,monthly,192138,9.11,0.11,100.77,90912,288877,7.26,0.17,100.4,179689,8.39,-0.15,100.51,156380,9.2,0.04,101.24,174245,12.7,0.46,101.23,,,,,,,,,,,,,,,,,,,226837,7.36,0.15,99.41,8653,189789,9.28,0.1,100.92,82259,2014-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-10,100184,monthly,191855,9.39,-0.15,100.62,100184,289113,7.47,0.08,100.48,179798,8.55,0.06,100.57,155607,9.76,-0.49,100.74,173923,12.85,-0.18,101.05,,,,,,,,,,,,,,,,,,,228129,8.21,0.57,99.98,8861,189375,9.51,-0.22,100.7,91323,2014-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-11,86142,monthly,191209,8.43,-0.34,100.29,86142,288437,7.39,-0.23,100.25,179485,7.55,-0.17,100.39,154937,8.36,-0.43,100.3,173004,11.44,-0.53,100.51,,,,,,,,,,,,,,,,,,,225875,6.52,-0.99,98.99,8266,188861,8.61,-0.27,100.43,77876,2014-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2014-12,88917,monthly,191669,7.7,0.24,100.53,88917,288610,7.56,0.06,100.31,179502,6.75,0.01,100.4,155463,7.47,0.34,100.65,174054,9.83,0.61,101.12,,,,,,,,,,,,,,,,,,,230732,6.34,2.15,101.12,12377,188961,7.83,0.05,100.48,76540,2014-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-01,66819,monthly,190665,7.01,-0.52,100.0,66819,287731,6.28,-0.3,100.0,178781,6.8,-0.4,100.0,154466,6.99,-0.64,100.0,172120,7.76,-1.11,100.0,,,,,,,,,,,,,,,,,,,228178,7.11,-1.11,100.0,5118,188052,6.98,-0.48,100.0,61701,2015-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-02,67070,monthly,190827,6.65,0.09,100.09,67070,288206,6.15,0.17,100.17,178681,6.08,-0.06,99.94,154721,6.69,0.16,100.16,172211,7.56,0.05,100.05,,,,,,,,,,,,,,,,,,,229913,6.13,0.76,100.76,5872,188115,6.71,0.03,100.03,61198,2015-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-03,77669,monthly,191537,6.68,0.37,100.46,77669,291244,7.61,1.05,101.22,179440,6.11,0.42,100.37,154398,5.91,-0.21,99.96,172814,7.08,0.35,100.4,,,,,,,,,,,,,,,,,,,230983,6.51,0.47,101.23,9335,188802,6.7,0.37,100.4,68334,2015-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-04,75240,monthly,193225,5.28,0.88,101.34,75240,290900,5.19,-0.12,101.1,181200,5.09,0.98,101.35,157103,5.15,1.75,101.71,173968,5.44,0.67,101.07,,,,,,,,,,,,,,,,,,,231139,4.31,0.07,101.3,8538,190584,5.36,0.94,101.35,66702,2015-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-05,86144,monthly,195313,5.3,1.08,102.44,86144,292765,5.25,0.64,101.75,183485,5.4,1.26,102.63,158540,4.95,0.91,102.64,176820,5.41,1.64,102.73,,,,,,,,,,,,,,,,,,,232028,2.87,0.38,101.69,9851,192745,5.51,1.13,102.5,76293,2015-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-06,96979,monthly,196802,5.2,0.76,103.22,96979,295273,5.42,0.86,102.62,185011,5.21,0.83,103.48,160538,5.45,1.26,103.93,176467,4.16,-0.2,102.53,,,,,,,,,,,,,,,,,,,229725,2.18,-0.99,100.68,15563,194475,5.43,0.9,103.42,81416,2015-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-07,106216,monthly,200142,5.5,1.7,104.97,106216,300451,5.45,1.75,104.42,187831,5.65,1.52,105.06,162773,5.26,1.39,105.38,180567,5.33,2.32,104.91,,,,,,,,,,,,,,,,,,,236247,4.72,2.84,103.54,8891,197607,5.53,1.61,105.08,97325,2015-07-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-08,96533,monthly,201973,5.23,0.92,105.93,96533,304063,5.44,1.2,105.68,189427,5.26,0.85,105.95,164257,5.08,0.91,106.34,181747,4.78,0.65,105.59,,,,,,,,,,,,,,,,,,,236151,4.26,-0.04,103.49,8607,199560,5.26,0.99,106.12,87926,2015-08-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-09,94554,monthly,202389,5.34,0.21,106.15,94554,306359,6.05,0.76,106.47,189114,5.25,-0.17,105.78,164097,4.93,-0.1,106.23,182638,4.82,0.49,106.11,,,,,,,,,,,,,,,,,,,237132,4.54,0.42,103.92,9844,199939,5.35,0.19,106.32,84710,2015-09-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-10,104451,monthly,202664,5.63,0.14,106.29,104451,305629,5.71,-0.24,106.22,190131,5.75,0.54,106.35,164702,5.84,0.37,106.63,182108,4.71,-0.29,105.8,,,,,,,,,,,,,,,,,,,239489,4.98,0.99,104.96,9427,200080,5.65,0.07,106.4,95028,2015-10-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-11,93854,monthly,204223,6.81,0.77,107.11,93854,308059,6.8,0.79,107.06,191457,6.67,0.7,107.09,165658,6.92,0.58,107.25,184151,6.44,1.12,106.99,,,,,,,,,,,,,,,,,,,240266,6.37,0.32,105.3,8374,201687,6.79,0.8,107.25,85484,2015-11-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2015-12,94397,monthly,204920,6.91,0.34,107.48,94397,309668,7.3,0.52,107.62,191954,6.94,0.26,107.37,166244,6.93,0.35,107.62,184535,6.02,0.21,107.21,,,,,,,,,,,,,,,,,,,247199,7.14,2.89,108.34,11657,201989,6.89,0.15,107.41,82744,2015-12-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-01,70959,monthly,205464,7.76,0.27,107.76,70959,308888,7.35,-0.25,107.35,193058,7.99,0.58,107.99,166316,7.67,0.04,107.67,186070,8.1,0.83,108.1,,,,,,,,,,,,,,,,,,,245036,7.39,-0.87,107.39,5198,202699,7.79,0.35,107.79,65743,2016-01-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-02,75907,monthly,205555,7.72,0.04,107.81,75907,310064,7.58,0.38,107.76,191992,7.45,-0.55,107.39,166710,7.75,0.24,107.93,186328,8.2,0.14,108.25,,,,,,,,,,,,,,,,,,,248816,8.22,1.54,109.04,5961,202560,7.68,-0.07,107.72,69928,2016-02-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-03,138124,monthly,207667,8.42,1.03,108.92,138124,315018,8.16,1.6,109.48,192668,7.37,0.35,107.77,167748,8.65,0.62,108.6,189784,9.82,1.85,110.26,,,,,,,,,,,,,,,,,,,252120,9.15,1.33,110.49,10737,204595,8.36,1.0,108.8,127369,2016-03-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-04,63854,monthly,208443,7.88,0.37,109.32,63854,311664,7.14,-1.06,108.32,195838,8.08,1.65,109.54,170071,8.25,1.39,110.1,187786,7.94,-1.05,109.1,,,,,,,,,,,,,,,,,,,255654,10.61,1.4,112.04,8583,205200,7.67,0.3,109.12,55271,2016-04-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-05,72174,monthly,210872,7.97,1.17,110.6,72174,312710,6.81,0.34,108.68,197445,7.61,0.82,110.44,172087,8.54,1.19,111.41,192744,9.01,2.64,111.98,,,,,,,,,,,,,,,,,,,262502,13.13,2.68,115.04,8664,207357,7.58,1.05,110.27,63510,2016-05-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-06,88475,monthly,212887,8.17,0.96,111.65,88475,319683,8.27,2.23,111.1,199148,7.64,0.86,111.39,173343,7.98,0.73,112.22,192478,9.07,-0.14,111.83,,,,,,,,,,,,,,,,,,,256582,11.69,-2.26,112.45,14440,209853,7.91,1.2,111.59,74035,2016-06-01
United Kingdom,http://landregistry.data.gov.uk/id/region/united-kingdom,K02000001,2016-07,93197,monthly,215127,7.49,1.05,112.83,93197,321284,6.93,0.5,111.66,201502,7.28,1.18,112.71,175506,7.82,1.25,113.62,194913,7.94,1.26,113.24,,,,,,,,,,,,,,,,,,,258256,9.32,0.65,113.18,8412,212125,7.35,1.08,112.8,84802,2016-07-01
